Trans_ID,Date,Store_ID,Product_ID,Customer_ID,Quantity,Total_Revenue,Unit_Cost,Category_Name,Avg_Region_Shipping_Cost,Shipping_Cost,Marketing_Cost,cat_monthly_sales,Net_Profit
3955,2023-02-17 17:23:00,3.0,128,441,1,58000.0,37743.0,Cameras,541.75,541.75,2900.0,27,16815.25
3956,2023-02-17 10:25:00,1.0,123,326,1,9500.0,7113.0,Audio,992.3333333333334,992.3333333333334,272.3076923076923,117,1122.3589743589741
3957,2024-01-14 14:35:00,10.0,109,261,1,42000.0,31127.0,Computers,488.0,488.0,1785.1973684210527,76,8599.802631578947
3958,2023-08-02 09:25:00,9.0,128,1178,1,58000.0,37743.0,Cameras,992.3333333333334,992.3333333333334,1957.5,26,17307.166666666668
3959,2023-09-24 19:17:00,1.0,134,1097,1,28000.0,17855.0,Printers,488.0,488.0,839.431279620853,211,8817.568720379148
3960,2025-06-03 17:36:00,5.0,136,463,1,2500.0,1606.0,Printers,541.75,541.75,851.9254658385094,161,-499.67546583850935
3961,2023-03-30 15:50:00,2.0,119,731,1,2800.0,1695.0,Smartphones,488.0,488.0,931.9879518072289,249,-314.9879518072289
3962,2025-03-04 12:13:00,4.0,136,5,5,12500.0,1606.0,Printers,992.3333333333334,992.3333333333334,669.2957746478874,213,2808.370892018779
3963,2025-10-05 16:55:00,1.0,121,790,2,1600.0,526.0,Smartphones,488.0,488.0,0.0,286,60.0
3964,2023-12-18 09:19:00,6.0,119,832,1,2800.0,1695.0,Smartphones,541.75,541.75,1777.9787234042553,329,-1214.7287234042553
3965,2025-11-05 12:19:00,1.0,134,39,1,28000.0,17855.0,Printers,992.3333333333334,992.3333333333334,1233.0,165,7919.666666666666
3966,2024-12-29 20:31:00,1.0,102,162,1,195000.0,141052.0,Computers,992.3333333333334,992.3333333333334,2329.8387096774195,93,50625.82795698925
3967,2024-07-14 09:54:00,8.0,136,530,3,7500.0,1606.0,Printers,488.0,488.0,1054.7368421052631,171,1139.2631578947369
3968,2025-10-27 11:46:00,6.0,136,779,1,2500.0,1606.0,Printers,541.75,541.75,1244.8342541436464,181,-892.5842541436464
3969,2024-07-23 20:41:00,9.0,136,763,3,7500.0,1606.0,Printers,992.3333333333334,992.3333333333334,1054.7368421052631,171,634.9298245614034
3970,2024-10-08 20:38:00,1.0,136,848,1,2500.0,1606.0,Printers,992.3333333333334,992.3333333333334,998.8439306358382,173,-1097.1772639691717
3971,2023-11-30 09:24:00,4.0,137,408,5,11000.0,1422.0,Printers,488.0,488.0,1752.4038461538462,156,1649.5961538461538
3972,2023-05-02 12:41:00,3.0,110,152,1,24000.0,15039.0,Computers,488.0,488.0,1852.8260869565217,69,6620.173913043478
3973,2023-04-27 18:33:00,2.0,136,170,1,2500.0,1606.0,Printers,488.0,488.0,1197.295081967213,183,-791.295081967213
3974,2025-03-09 17:15:00,11.0,137,161,1,2200.0,1422.0,Printers,488.0,488.0,669.2957746478874,213,-379.29577464788736
3975,2024-12-17 18:37:00,6.0,113,548,1,58000.0,37157.0,Smartphones,488.0,488.0,1326.0857142857142,350,19028.914285714287
3976,2024-08-20 20:11:00,3.0,124,373,1,48000.0,33033.0,Audio,541.75,541.75,480.375,120,13944.875
3977,2025-11-21 12:03:00,3.0,127,209,1,9500.0,6907.0,Audio,541.75,541.75,438.0612244897959,98,1613.188775510204
3978,2025-02-25 14:30:00,4.0,118,635,1,3500.0,2473.0,Smartphones,650.05,650.05,1538.8973384030419,263,-1161.9473384030418
3979,2024-03-18 20:48:00,2.0,129,1065,1,68000.0,46007.0,Cameras,992.3333333333334,992.3333333333334,1706.7857142857142,42,19293.880952380954
3980,2024-09-07 16:26:00,9.0,120,100,1,1500.0,1029.0,Smartphones,541.75,541.75,925.591054313099,313,-996.341054313099
3981,2024-11-30 13:17:00,8.0,136,1177,1,2500.0,1606.0,Printers,541.75,541.75,0.0,157,352.25
3982,2025-11-10 16:09:00,3.0,121,754,2,1600.0,526.0,Smartphones,488.0,488.0,1621.5697674418604,258,-1561.5697674418604
3983,2024-12-20 10:34:00,10.0,136,643,1,2500.0,1606.0,Printers,650.05,650.05,1616.590909090909,198,-1372.640909090909
3984,2023-09-09 14:47:00,1.0,119,551,3,8400.0,1695.0,Smartphones,992.3333333333334,992.3333333333334,1242.84375,320,1079.8229166666665
3985,2025-09-09 09:36:00,2.0,137,788,3,6600.0,1422.0,Printers,488.0,488.0,1052.0689655172414,203,793.9310344827586
3986,2025-11-01 11:06:00,6.0,137,952,1,2200.0,1422.0,Printers,488.0,488.0,1233.0,165,-943.0
3987,2024-04-18 19:51:00,1.0,137,939,1,2200.0,1422.0,Printers,541.75,541.75,819.364161849711,173,-583.114161849711
3988,2025-05-21 14:31:00,11.0,109,280,1,42000.0,31127.0,Computers,488.0,488.0,2438.2285714285717,75,7946.771428571428
3989,2025-06-08 19:58:00,4.0,119,429,3,8400.0,1695.0,Smartphones,650.05,650.05,1282.764705882353,255,1382.185294117647
3990,2023-12-01 12:59:00,8.0,120,202,1,1500.0,1029.0,Smartphones,992.3333333333334,992.3333333333334,1777.9787234042553,329,-2299.3120567375886
3991,2024-09-04 17:50:00,1.0,120,99,1,1500.0,1029.0,Smartphones,541.75,541.75,925.591054313099,313,-996.341054313099
3992,2024-12-08 13:11:00,4.0,120,275,1,1500.0,1029.0,Smartphones,488.0,488.0,1326.0857142857142,350,-1343.0857142857142
3993,2024-11-01 11:40:00,7.0,119,473,3,8400.0,1695.0,Smartphones,541.75,541.75,1701.774193548387,279,1071.475806451613
3994,2023-03-31 15:21:00,3.0,136,435,2,5000.0,1606.0,Printers,992.3333333333334,992.3333333333334,1502.3076923076924,156,-706.6410256410257
3995,2024-03-01 16:30:00,6.0,133,680,1,45000.0,32905.0,Printers,650.05,650.05,1427.9142857142858,175,10017.035714285716
3996,2023-03-03 10:34:00,2.0,132,557,1,38000.0,23961.0,Printers,992.3333333333334,992.3333333333334,1502.3076923076924,156,11544.358974358973
3997,2024-02-23 10:50:00,6.0,121,739,3,2400.0,526.0,Smartphones,992.3333333333334,992.3333333333334,1371.3962264150944,265,-1541.7295597484276
3998,2023-08-29 13:12:00,4.0,113,416,1,58000.0,37157.0,Smartphones,488.0,488.0,1083.8709677419354,279,19271.129032258064
3999,2025-03-30 17:04:00,2.0,136,377,3,7500.0,1606.0,Printers,488.0,488.0,669.2957746478874,213,1524.7042253521126
4000,2025-05-13 17:24:00,3.0,125,692,2,9000.0,3086.0,Audio,541.75,541.75,512.3360655737705,122,1773.9139344262294
4001,2024-11-09 14:36:00,4.0,120,1052,3,4500.0,1029.0,Smartphones,488.0,488.0,1701.774193548387,279,-776.7741935483871
4002,2024-04-19 09:57:00,1.0,121,625,1,800.0,526.0,Smartphones,488.0,488.0,1653.4710743801652,242,-1867.4710743801652
4003,2024-02-01 19:57:00,3.0,119,825,2,5600.0,1695.0,Smartphones,992.3333333333334,992.3333333333334,1371.3962264150944,265,-153.72955974842785
4004,2024-05-30 09:51:00,8.0,118,711,5,17500.0,2473.0,Smartphones,488.0,488.0,729.0,300,3918.0
4005,2025-11-01 13:22:00,8.0,118,175,1,3500.0,2473.0,Smartphones,541.75,541.75,1621.5697674418604,258,-1136.3197674418604
4006,2024-09-04 13:05:00,5.0,134,345,1,28000.0,17855.0,Printers,488.0,488.0,1236.0550458715597,218,8420.944954128441
4007,2025-04-17 15:57:00,5.0,137,182,2,4400.0,1422.0,Printers,992.3333333333334,992.3333333333334,1410.5172413793102,145,-846.8505747126436
4008,2025-03-06 16:13:00,5.0,136,1174,1,2500.0,1606.0,Printers,488.0,488.0,669.2957746478874,213,-263.29577464788736
4009,2023-04-03 11:06:00,1.0,118,317,1,3500.0,2473.0,Smartphones,488.0,488.0,1542.621951219512,246,-1003.6219512195121
4010,2024-05-07 15:32:00,2.0,119,1113,2,5600.0,1695.0,Smartphones,488.0,488.0,729.0,300,993.0
4011,2023-07-19 16:21:00,5.0,125,479,1,4500.0,3086.0,Audio,992.3333333333334,992.3333333333334,521.5909090909091,104,-99.9242424242425
4012,2023-04-18 12:40:00,7.0,118,860,2,7000.0,2473.0,Smartphones,650.05,650.05,1542.621951219512,246,-138.67195121951204
4013,2023-09-19 10:26:00,1.0,113,1107,1,58000.0,37157.0,Smartphones,992.3333333333334,992.3333333333334,1242.84375,320,18607.822916666668
4014,2025-06-08 09:31:00,11.0,118,441,1,3500.0,2473.0,Smartphones,541.75,541.75,1282.764705882353,255,-797.5147058823529
4015,2024-05-09 17:11:00,4.0,137,46,1,2200.0,1422.0,Printers,488.0,488.0,842.1428571428571,189,-552.1428571428571
4016,2024-11-11 18:38:00,4.0,113,409,1,58000.0,37157.0,Smartphones,541.75,541.75,1701.774193548387,279,18599.475806451614
4017,2024-12-12 10:16:00,4.0,137,68,3,6600.0,1422.0,Printers,992.3333333333334,992.3333333333334,1616.590909090909,198,-274.9242424242425
4018,2023-02-02 11:19:00,5.0,128,1189,1,58000.0,37743.0,Cameras,541.75,541.75,2900.0,27,16815.25
4019,2023-12-20 09:33:00,2.0,121,155,5,4000.0,526.0,Smartphones,541.75,541.75,1777.9787234042553,329,-949.7287234042553
4020,2025-12-05 09:42:00,4.0,119,12,3,8400.0,1695.0,Smartphones,488.0,488.0,1337.5384615384614,325,1489.4615384615386
4021,2024-12-17 17:35:00,7.0,137,887,1,2200.0,1422.0,Printers,992.3333333333334,992.3333333333334,1616.590909090909,198,-1830.9242424242425
4022,2025-11-28 18:01:00,3.0,136,1051,3,7500.0,1606.0,Printers,992.3333333333334,992.3333333333334,1233.0,165,456.6666666666665
4023,2024-03-07 16:52:00,4.0,101,975,1,260000.0,167880.0,Computers,488.0,488.0,1506.3157894736842,95,90125.68421052632
4024,2025-10-13 19:30:00,7.0,119,375,2,5600.0,1695.0,Smartphones,992.3333333333334,992.3333333333334,0.0,286,1217.6666666666665
4025,2024-01-15 13:16:00,8.0,123,197,1,9500.0,7113.0,Audio,650.05,650.05,316.125,120,1420.825
4026,2025-10-10 10:21:00,6.0,121,496,1,800.0,526.0,Smartphones,650.05,650.05,0.0,286,-376.04999999999995
4027,2024-02-15 16:53:00,9.0,137,393,1,2200.0,1422.0,Printers,650.05,650.05,1321.875,192,-1193.925
4028,2025-12-10 11:08:00,4.0,120,643,1,1500.0,1029.0,Smartphones,650.05,650.05,1337.5384615384614,325,-1516.5884615384614
4029,2024-09-18 16:40:00,1.0,110,942,1,24000.0,15039.0,Computers,488.0,488.0,1357.5,90,7115.5
4030,2023-04-13 12:39:00,9.0,129,329,1,68000.0,46007.0,Cameras,650.05,650.05,2170.8,25,19172.15
4031,2025-06-27 18:19:00,6.0,120,1068,5,7500.0,1029.0,Smartphones,992.3333333333334,992.3333333333334,1282.764705882353,255,79.90196078431359
4032,2024-04-14 16:33:00,3.0,136,386,2,5000.0,1606.0,Printers,650.05,650.05,819.364161849711,173,318.5858381502891
4033,2023-02-06 14:52:00,10.0,136,370,5,12500.0,1606.0,Printers,650.05,650.05,1261.1612903225807,155,2558.7887096774193
4034,2024-08-01 16:58:00,3.0,136,1115,1,2500.0,1606.0,Printers,488.0,488.0,993.8793103448276,174,-587.8793103448276
4035,2023-04-27 10:05:00,6.0,108,500,1,48000.0,31082.0,Computers,488.0,488.0,2149.875,75,14280.125
4036,2023-08-09 20:50:00,6.0,125,358,1,4500.0,3086.0,Audio,541.75,541.75,217.5,126,654.75
4037,2025-08-15 11:35:00,6.0,123,594,1,9500.0,7113.0,Audio,488.0,488.0,567.2268907563025,119,1331.7731092436975
4038,2025-02-18 17:20:00,8.0,136,422,3,7500.0,1606.0,Printers,541.75,541.75,1465.3636363636363,165,674.8863636363637
4039,2025-10-24 17:57:00,2.0,112,794,1,38000.0,25796.0,Smartphones,488.0,488.0,0.0,286,11716.0
4040,2025-02-12 15:37:00,3.0,119,740,3,8400.0,1695.0,Smartphones,488.0,488.0,1538.8973384030419,263,1288.1026615969581
4041,2023-05-29 15:47:00,11.0,128,651,1,58000.0,37743.0,Cameras,650.05,650.05,3231.1184210526317,19,16375.831578947369
4042,2024-08-20 20:47:00,8.0,118,113,2,7000.0,2473.0,Smartphones,992.3333333333334,992.3333333333334,943.7986341059602,302,117.8680325607063
4043,2025-12-14 18:10:00,4.0,120,672,2,3000.0,1029.0,Smartphones,488.0,488.0,1337.5384615384614,325,-883.5384615384614
4044,2025-11-21 17:49:00,5.0,125,903,5,22500.0,3086.0,Audio,488.0,488.0,438.0612244897959,98,6143.938775510204
4045,2023-04-10 09:54:00,5.0,129,70,1,68000.0,46007.0,Cameras,488.0,488.0,2170.8,25,19334.2
4046,2024-05-31 11:24:00,7.0,108,677,1,48000.0,31082.0,Computers,650.05,650.05,2528.3571428571427,70,13739.592857142858
4047,2024-09-05 10:14:00,4.0,121,894,5,4000.0,526.0,Smartphones,488.0,488.0,925.591054313099,313,-43.591054313098994
4048,2024-03-04 13:16:00,7.0,125,895,1,4500.0,3086.0,Audio,541.75,541.75,457.2169811320755,106,415.0330188679245
4049,2023-07-08 11:19:00,9.0,119,562,1,2800.0,1695.0,Smartphones,992.3333333333334,992.3333333333334,953.2681856187291,299,-840.6015189520625
4050,2025-05-31 17:03:00,11.0,127,1198,1,9500.0,6907.0,Audio,488.0,488.0,512.3360655737705,122,1592.6639344262294
4051,2024-12-27 14:25:00,5.0,134,601,1,28000.0,17855.0,Printers,541.75,541.75,1616.590909090909,198,7986.659090909091
4052,2023-04-03 09:25:00,1.0,132,576,1,38000.0,23961.0,Printers,992.3333333333334,992.3333333333334,1197.295081967213,183,11849.371584699453
4053,2025-09-10 10:54:00,2.0,111,490,1,185000.0,117065.0,Smartphones,488.0,488.0,1079.5921450151056,331,66367.4078549849
4054,2023-03-31 18:14:00,7.0,118,661,1,3500.0,2473.0,Smartphones,488.0,488.0,931.9879518072289,249,-392.9879518072289
4055,2024-08-04 16:53:00,5.0,125,997,1,4500.0,3086.0,Audio,488.0,488.0,480.375,120,445.625
4056,2024-10-22 19:29:00,1.0,120,53,2,3000.0,1029.0,Smartphones,488.0,488.0,1352.5763358778627,262,-898.5763358778627
4057,2023-07-02 13:07:00,4.0,101,890,1,260000.0,167880.0,Computers,992.3333333333334,992.3333333333334,2432.1774193548385,62,88695.48924731184
4058,2024-08-06 20:23:00,5.0,136,593,3,7500.0,1606.0,Printers,650.05,650.05,993.8793103448276,174,1038.0706896551724
4059,2023-10-04 13:36:00,1.0,133,325,1,45000.0,32905.0,Printers,650.05,650.05,1046.4406779661017,177,10398.509322033899
4060,2025-02-16 11:44:00,4.0,136,223,3,7500.0,1606.0,Printers,488.0,488.0,1465.3636363636363,165,728.6363636363637
4061,2024-03-30 17:23:00,11.0,108,346,1,48000.0,31082.0,Computers,488.0,488.0,1506.3157894736842,95,14923.684210526317
4062,2025-11-20 18:22:00,2.0,109,353,1,42000.0,31127.0,Computers,650.05,650.05,3214.0384615384614,78,7008.91153846154
4063,2025-01-06 16:37:00,6.0,119,226,2,5600.0,1695.0,Smartphones,488.0,488.0,695.7692307692307,299,1026.2307692307693
4064,2024-08-28 13:39:00,2.0,136,904,1,2500.0,1606.0,Printers,541.75,541.75,993.8793103448276,174,-641.6293103448276
4065,2024-11-22 14:08:00,5.0,121,698,3,2400.0,526.0,Smartphones,488.0,488.0,1701.774193548387,279,-1367.774193548387
4066,2023-09-22 15:21:00,8.0,125,111,3,13500.0,3086.0,Audio,541.75,541.75,462.11538461538464,130,3238.1346153846152
4067,2024-05-04 09:41:00,4.0,125,390,2,9000.0,3086.0,Audio,992.3333333333334,992.3333333333334,0.0,129,1835.6666666666665
4068,2025-07-24 13:14:00,7.0,118,644,1,3500.0,2473.0,Smartphones,488.0,488.0,1375.8510638297873,282,-836.8510638297873
4069,2023-04-26 13:46:00,3.0,125,395,3,13500.0,3086.0,Audio,650.05,650.05,389.0551181102362,127,3202.8948818897634
4070,2024-12-01 16:46:00,7.0,127,410,1,9500.0,6907.0,Audio,488.0,488.0,289.7770700636943,157,1815.2229299363057
4071,2023-05-19 18:40:00,3.0,121,1010,1,800.0,526.0,Smartphones,541.75,541.75,650.1869158878504,321,-917.9369158878504
4072,2025-03-05 16:16:00,10.0,118,307,3,10500.0,2473.0,Smartphones,541.75,541.75,687.234375,320,1852.015625
4073,2025-01-19 17:11:00,2.0,136,46,1,2500.0,1606.0,Printers,488.0,488.0,1524.4736842105262,171,-1118.4736842105262
4074,2023-05-15 12:36:00,1.0,113,999,1,58000.0,37157.0,Smartphones,650.05,650.05,650.1869158878504,321,19542.76308411215
4075,2025-05-04 18:55:00,12.0,114,790,1,75000.0,53367.0,Smartphones,488.0,488.0,659.0415335463259,313,20485.958466453674
4076,2024-05-20 11:25:00,5.0,137,1142,3,6600.0,1422.0,Printers,541.75,541.75,842.1428571428571,189,950.1071428571429
4077,2025-06-24 10:23:00,11.0,134,286,1,28000.0,17855.0,Printers,650.05,650.05,851.9254658385094,161,8643.024534161492
4078,2023-02-20 15:02:00,3.0,119,945,2,5600.0,1695.0,Smartphones,541.75,541.75,1258.9655172413793,261,409.2844827586207
4079,2023-12-08 20:33:00,4.0,133,243,1,45000.0,32905.0,Printers,488.0,488.0,1190.076923076923,195,10416.923076923076
4080,2023-10-18 14:59:00,4.0,135,7,1,12000.0,8606.0,Printers,488.0,488.0,1046.4406779661017,177,1859.5593220338983
4081,2024-10-22 20:31:00,6.0,102,708,1,195000.0,141052.0,Computers,541.75,541.75,1409.234693877551,98,51997.01530612245
4082,2025-03-09 20:25:00,1.0,127,470,1,9500.0,6907.0,Audio,488.0,488.0,349.82608695652175,115,1755.1739130434783
4083,2025-11-30 15:22:00,3.0,137,889,1,2200.0,1422.0,Printers,541.75,541.75,1233.0,165,-996.75
4084,2024-04-22 16:33:00,2.0,109,485,1,42000.0,31127.0,Computers,992.3333333333334,992.3333333333334,2691.0,75,7189.666666666666
4085,2023-05-18 17:55:00,2.0,120,81,5,7500.0,1029.0,Smartphones,650.05,650.05,650.1869158878504,321,1054.7630841121495
4086,2024-05-08 19:20:00,1.0,119,150,2,5600.0,1695.0,Smartphones,488.0,488.0,729.0,300,993.0
4087,2025-12-24 11:37:00,1.0,137,172,1,2200.0,1422.0,Printers,488.0,488.0,1435.523560209424,191,-1145.523560209424
4088,2025-05-13 14:00:00,1.0,120,990,2,3000.0,1029.0,Smartphones,488.0,488.0,659.0415335463259,313,-205.04153354632592
4089,2024-09-07 19:24:00,3.0,137,164,2,4400.0,1422.0,Printers,650.05,650.05,1236.0550458715597,218,-330.1050458715597
4090,2023-11-23 20:25:00,2.0,119,1149,1,2800.0,1695.0,Smartphones,992.3333333333334,992.3333333333334,1262.457337883959,293,-1149.7906712172926
4091,2025-02-17 19:49:00,4.0,104,1124,1,310000.0,196558.0,Computers,541.75,541.75,2592.9310344827586,58,110307.31896551725
4092,2025-02-27 09:49:00,1.0,136,142,3,7500.0,1606.0,Printers,992.3333333333334,992.3333333333334,1465.3636363636363,165,224.30303030303025
4093,2024-04-10 20:55:00,2.0,132,562,1,38000.0,23961.0,Printers,992.3333333333334,992.3333333333334,819.364161849711,173,12227.302504816955
4094,2024-02-03 15:30:00,1.0,125,159,3,13500.0,3086.0,Audio,992.3333333333334,992.3333333333334,496.5652173913044,115,2753.101449275362
4095,2023-03-03 17:04:00,1.0,133,1033,1,45000.0,32905.0,Printers,650.05,650.05,1502.3076923076924,156,9942.64230769231
4096,2025-09-19 17:22:00,12.0,115,371,1,230000.0,161913.0,Smartphones,488.0,488.0,1079.5921450151056,331,66519.4078549849
4097,2025-04-29 12:05:00,2.0,128,669,1,58000.0,37743.0,Cameras,992.3333333333334,992.3333333333334,1666.7307692307693,26,17597.9358974359
4098,2023-05-29 19:17:00,4.0,121,1060,2,1600.0,526.0,Smartphones,488.0,488.0,650.1869158878504,321,-590.1869158878504
4099,2025-03-05 14:13:00,2.0,108,1099,1,48000.0,31082.0,Computers,541.75,541.75,1764.7590361445782,83,14611.490963855422
4100,2025-05-07 18:08:00,4.0,133,1098,1,45000.0,32905.0,Printers,992.3333333333334,992.3333333333334,1511.8211920529802,151,9590.845474613685
4101,2025-01-07 20:30:00,2.0,129,904,1,68000.0,46007.0,Cameras,541.75,541.75,3105.0,23,18346.25
4102,2023-04-19 14:36:00,4.0,125,1177,2,9000.0,3086.0,Audio,541.75,541.75,389.0551181102362,127,1897.1948818897638
4103,2023-01-29 16:12:00,1.0,123,416,1,9500.0,7113.0,Audio,488.0,488.0,522.5431034482758,116,1376.4568965517242
4104,2024-11-17 20:58:00,6.0,125,711,5,22500.0,3086.0,Audio,488.0,488.0,803.4146341463414,123,5778.585365853659
4105,2024-01-07 14:44:00,5.0,125,297,2,9000.0,3086.0,Audio,992.3333333333334,992.3333333333334,316.125,120,1519.5416666666665
4106,2024-02-09 17:03:00,2.0,118,290,1,3500.0,2473.0,Smartphones,488.0,488.0,1371.3962264150944,265,-832.3962264150944
4107,2023-01-19 17:15:00,3.0,109,1165,1,42000.0,31127.0,Computers,992.3333333333334,992.3333333333334,1481.7073170731708,82,8398.959349593495
4108,2025-09-10 14:12:00,5.0,120,284,5,7500.0,1029.0,Smartphones,541.75,541.75,1079.5921450151056,331,733.6578549848944
4109,2023-11-20 17:25:00,11.0,137,1019,1,2200.0,1422.0,Printers,541.75,541.75,1752.4038461538462,156,-1516.1538461538462
4110,2025-11-19 14:46:00,6.0,116,193,1,145000.0,90588.0,Smartphones,992.3333333333334,992.3333333333334,1621.5697674418604,258,51798.0968992248
4111,2024-11-05 19:31:00,1.0,128,904,1,58000.0,37743.0,Cameras,541.75,541.75,2514.375,40,17200.875
4112,2024-11-03 17:50:00,4.0,127,542,1,9500.0,6907.0,Audio,488.0,488.0,803.4146341463414,123,1301.5853658536585
4113,2024-04-07 20:56:00,7.0,126,498,1,24000.0,17991.0,Audio,488.0,488.0,315.873786407767,103,5205.126213592233
4114,2025-12-13 20:40:00,1.0,127,260,1,9500.0,6907.0,Audio,541.75,541.75,436.875,144,1614.375
4115,2023-05-24 12:53:00,3.0,137,520,3,6600.0,1422.0,Printers,488.0,488.0,1447.8370786516855,178,398.1629213483145
4116,2023-02-09 17:58:00,12.0,119,936,2,5600.0,1695.0,Smartphones,992.3333333333334,992.3333333333334,1258.9655172413793,261,-41.29885057471279
4117,2023-07-09 12:55:00,10.0,126,1016,1,24000.0,17991.0,Audio,650.05,650.05,521.5909090909091,104,4837.359090909091
4118,2025-03-19 19:04:00,5.0,118,1158,5,17500.0,2473.0,Smartphones,992.3333333333334,992.3333333333334,687.234375,320,3455.432291666667
4119,2023-08-10 18:16:00,1.0,126,82,1,24000.0,17991.0,Audio,650.05,650.05,217.5,126,5141.45
4120,2025-11-29 14:59:00,8.0,128,364,1,58000.0,37743.0,Cameras,992.3333333333334,992.3333333333334,4122.321428571428,28,15142.34523809524
4121,2023-06-23 16:57:00,7.0,134,247,1,28000.0,17855.0,Printers,488.0,488.0,1482.5892857142858,168,8174.410714285714
4122,2023-03-21 17:34:00,1.0,127,407,1,9500.0,6907.0,Audio,650.05,650.05,267.78688524590166,122,1675.1631147540984
4123,2024-05-07 14:10:00,2.0,101,436,1,260000.0,167880.0,Computers,488.0,488.0,2528.3571428571427,70,89103.64285714286
4124,2024-04-23 15:27:00,2.0,120,629,3,4500.0,1029.0,Smartphones,541.75,541.75,1653.4710743801652,242,-782.2210743801652
4125,2025-01-15 14:23:00,7.0,125,583,2,9000.0,3086.0,Audio,488.0,488.0,447.3305084745763,118,1892.6694915254238
4126,2024-01-22 17:45:00,4.0,120,738,3,4500.0,1029.0,Smartphones,992.3333333333334,992.3333333333334,0.0,301,420.66666666666663
4127,2024-01-26 13:44:00,1.0,103,430,1,98000.0,63780.0,Computers,650.05,650.05,1785.1973684210527,76,31784.752631578944
4128,2025-07-12 17:28:00,7.0,132,618,1,38000.0,23961.0,Printers,488.0,488.0,920.9815950920246,163,12630.018404907976
4129,2025-11-18 20:00:00,1.0,118,500,3,10500.0,2473.0,Smartphones,488.0,488.0,1621.5697674418604,258,971.4302325581396
